reading_id,meter_id,reading_date,counter_liters,previous_counter_liters,interval_days,run_id,interval_status,consumption_liters
M-0059:2026-07-19,M-0059,2026-07-19,247847,247694,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,153
M-0059:2026-07-20,M-0059,2026-07-20,247990,247847,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,143
M-0059:2026-07-21,M-0059,2026-07-21,248143,247990,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,153
M-0059:2026-07-22,M-0059,2026-07-22,248335,248143,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,192
M-0059:2026-07-23,M-0059,2026-07-23,248470,248335,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,135
M-0059:2026-07-24,M-0059,2026-07-24,248612,248470,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,142
M-0059:2026-07-25,M-0059,2026-07-25,248758,248612,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,146
M-0059:2026-07-26,M-0059,2026-07-26,248932,248758,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,174
M-0059:2026-07-27,M-0059,2026-07-27,249077,248932,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,145
M-0059:2026-07-28,M-0059,2026-07-28,249241,249077,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,164
M-0059:2026-07-29,M-0059,2026-07-29,249430,249241,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,189
M-0059:2026-07-30,M-0059,2026-07-30,249582,249430,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,152
M-0059:2026-07-31,M-0059,2026-07-31,249763,249582,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,181
M-0059:2026-08-01,M-0059,2026-08-01,249930,249763,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,167
M-0059:2026-08-02,M-0059,2026-08-02,250118,249930,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,188
M-0059:2026-08-03,M-0059,2026-08-03,250310,250118,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,192
M-0059:2026-08-04,M-0059,2026-08-04,250467,250310,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,157
M-0059:2026-08-05,M-0059,2026-08-05,250607,250467,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,140
M-0059:2026-08-06,M-0059,2026-08-06,250751,250607,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,144
M-0059:2026-08-07,M-0059,2026-08-07,250948,250751,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,197
M-0059:2026-08-08,M-0059,2026-08-08,251093,250948,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,145
M-0059:2026-08-09,M-0059,2026-08-09,251261,251093,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,168
M-0059:2026-08-10,M-0059,2026-08-10,251462,251261,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,201
M-0059:2026-08-11,M-0059,2026-08-11,251648,251462,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,186
M-0059:2026-08-12,M-0059,2026-08-12,251798,251648,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,150
M-0059:2026-08-13,M-0059,2026-08-13,251962,251798,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,164
M-0059:2026-08-14,M-0059,2026-08-14,252139,251962,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,177
M-0059:2026-08-15,M-0059,2026-08-15,252288,252139,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,149
M-0059:2026-08-16,M-0059,2026-08-16,252472,252288,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,184
M-0059:2026-08-17,M-0059,2026-08-17,252630,252472,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,158
M-0059:2026-08-18,M-0059,2026-08-18,252808,252630,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,178
M-0059:2026-08-19,M-0059,2026-08-19,252993,252808,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,185
M-0059:2026-08-20,M-0059,2026-08-20,253135,252993,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,142
M-0059:2026-08-21,M-0059,2026-08-21,253281,253135,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,146
M-0059:2026-08-22,M-0059,2026-08-22,253442,253281,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,161
M-0059:2026-08-23,M-0059,2026-08-23,253597,253442,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,155
M-0059:2026-08-24,M-0059,2026-08-24,253782,253597,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,185
M-0059:2026-08-25,M-0059,2026-08-25,253967,253782,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,185
M-0059:2026-08-26,M-0059,2026-08-26,254137,253967,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,170
M-0059:2026-08-27,M-0059,2026-08-27,254297,254137,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,160
M-0059:2026-08-28,M-0059,2026-08-28,254479,254297,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,182
M-0059:2026-08-29,M-0059,2026-08-29,254645,254479,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,166
M-0070:2026-06-01,M-0070,2026-06-01,858342,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0070:2026-06-02,M-0070,2026-06-02,858982,858342,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,640
M-0070:2026-06-03,M-0070,2026-06-03,859558,858982,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,576
M-0070:2026-06-04,M-0070,2026-06-04,860053,859558,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,495
M-0070:2026-06-05,M-0070,2026-06-05,860715,860053,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,662
M-0070:2026-06-06,M-0070,2026-06-06,861328,860715,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,613
M-0070:2026-06-07,M-0070,2026-06-07,861880,861328,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,552
M-0070:2026-06-08,M-0070,2026-06-08,862537,861880,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,657
M-0070:2026-06-09,M-0070,2026-06-09,863103,862537,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,566
M-0070:2026-06-10,M-0070,2026-06-10,863688,863103,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,585
M-0070:2026-06-11,M-0070,2026-06-11,864307,863688,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,619
M-0070:2026-06-12,M-0070,2026-06-12,864851,864307,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,544
M-0070:2026-06-13,M-0070,2026-06-13,865425,864851,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,574
M-0070:2026-06-14,M-0070,2026-06-14,866012,865425,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,587
M-0070:2026-06-15,M-0070,2026-06-15,866576,866012,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,564
M-0070:2026-06-16,M-0070,2026-06-16,867105,866576,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,529
M-0070:2026-06-17,M-0070,2026-06-17,867585,867105,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,480
M-0070:2026-06-18,M-0070,2026-06-18,868066,867585,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,481
M-0070:2026-06-19,M-0070,2026-06-19,868666,868066,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,600
M-0070:2026-06-20,M-0070,2026-06-20,869180,868666,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,514
M-0070:2026-06-21,M-0070,2026-06-21,869725,869180,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,545
M-0070:2026-06-22,M-0070,2026-06-22,870243,869725,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,518
M-0070:2026-06-23,M-0070,2026-06-23,870876,870243,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,633
M-0070:2026-06-24,M-0070,2026-06-24,871338,870876,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,462
M-0070:2026-06-25,M-0070,2026-06-25,871831,871338,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,493
M-0070:2026-06-26,M-0070,2026-06-26,872370,871831,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,539
M-0070:2026-06-27,M-0070,2026-06-27,873001,872370,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,631
M-0070:2026-06-28,M-0070,2026-06-28,873593,873001,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,592
M-0070:2026-06-29,M-0070,2026-06-29,874098,873593,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,505
M-0070:2026-06-30,M-0070,2026-06-30,874680,874098,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,582
M-0070:2026-07-01,M-0070,2026-07-01,875218,874680,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,538
M-0070:2026-07-02,M-0070,2026-07-02,875691,875218,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,473
M-0070:2026-07-03,M-0070,2026-07-03,876181,875691,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,490
M-0070:2026-07-04,M-0070,2026-07-04,876683,876181,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,502
M-0070:2026-07-05,M-0070,2026-07-05,877315,876683,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,632
M-0070:2026-07-06,M-0070,2026-07-06,877866,877315,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,551
M-0070:2026-07-07,M-0070,2026-07-07,878438,877866,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,572
M-0070:2026-07-08,M-0070,2026-07-08,878983,878438,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,545
M-0070:2026-07-09,M-0070,2026-07-09,879575,878983,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,592
M-0070:2026-07-10,M-0070,2026-07-10,880030,879575,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,455
M-0070:2026-07-11,M-0070,2026-07-11,880513,880030,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,483
M-0070:2026-07-12,M-0070,2026-07-12,880991,880513,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,478
M-0070:2026-07-13,M-0070,2026-07-13,881496,880991,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,505
M-0070:2026-07-14,M-0070,2026-07-14,882123,881496,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,627
M-0070:2026-07-15,M-0070,2026-07-15,882717,882123,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,594
M-0070:2026-07-16,M-0070,2026-07-16,883204,882717,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,487
M-0070:2026-07-17,M-0070,2026-07-17,883842,883204,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,638
M-0070:2026-07-18,M-0070,2026-07-18,884505,883842,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,663
M-0070:2026-07-19,M-0070,2026-07-19,885061,884505,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,556
M-0070:2026-07-20,M-0070,2026-07-20,885513,885061,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,452
M-0070:2026-07-21,M-0070,2026-07-21,886152,885513,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,639
M-0070:2026-07-22,M-0070,2026-07-22,886618,886152,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,466
M-0070:2026-07-23,M-0070,2026-07-23,887200,886618,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,582
M-0070:2026-07-24,M-0070,2026-07-24,887841,887200,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,641
M-0070:2026-07-25,M-0070,2026-07-25,888490,887841,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,649
M-0070:2026-07-26,M-0070,2026-07-26,889028,888490,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,538
M-0070:2026-07-27,M-0070,2026-07-27,889556,889028,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,528
M-0070:2026-07-28,M-0070,2026-07-28,890150,889556,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,594
M-0070:2026-07-29,M-0070,2026-07-29,890617,890150,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,467
M-0070:2026-07-30,M-0070,2026-07-30,891275,890617,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,658
M-0070:2026-07-31,M-0070,2026-07-31,891884,891275,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,609
M-0070:2026-08-01,M-0070,2026-08-01,892363,891884,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,479
M-0070:2026-08-02,M-0070,2026-08-02,892835,892363,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,472
M-0070:2026-08-03,M-0070,2026-08-03,893446,892835,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,611
M-0070:2026-08-04,M-0070,2026-08-04,894102,893446,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,656
M-0070:2026-08-05,M-0070,2026-08-05,894666,894102,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,564
M-0070:2026-08-06,M-0070,2026-08-06,895299,894666,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,633
M-0070:2026-08-07,M-0070,2026-08-07,895959,895299,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,660
M-0070:2026-08-08,M-0070,2026-08-08,896614,895959,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,655
M-0070:2026-08-09,M-0070,2026-08-09,897118,896614,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,504
M-0070:2026-08-10,M-0070,2026-08-10,897763,897118,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,645
M-0070:2026-08-11,M-0070,2026-08-11,898263,897763,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,500
M-0070:2026-08-12,M-0070,2026-08-12,898738,898263,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,475
M-0070:2026-08-13,M-0070,2026-08-13,899366,898738,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,628
M-0070:2026-08-14,M-0070,2026-08-14,899887,899366,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,521
M-0070:2026-08-15,M-0070,2026-08-15,900465,899887,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,578
M-0070:2026-08-16,M-0070,2026-08-16,900999,900465,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,534
M-0070:2026-08-17,M-0070,2026-08-17,901614,900999,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,615
M-0070:2026-08-18,M-0070,2026-08-18,902114,901614,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,500
M-0070:2026-08-19,M-0070,2026-08-19,902656,902114,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,542
M-0070:2026-08-20,M-0070,2026-08-20,903135,902656,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,479
M-0070:2026-08-21,M-0070,2026-08-21,903621,903135,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,486
M-0070:2026-08-22,M-0070,2026-08-22,904285,903621,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,664
M-0070:2026-08-23,M-0070,2026-08-23,904830,904285,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,545
M-0070:2026-08-24,M-0070,2026-08-24,905334,904830,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,504
M-0070:2026-08-25,M-0070,2026-08-25,905913,905334,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,579
M-0070:2026-08-26,M-0070,2026-08-26,906470,905913,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,557
M-0070:2026-08-27,M-0070,2026-08-27,907001,906470,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,531
M-0070:2026-08-28,M-0070,2026-08-28,907660,907001,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,659
M-0070:2026-08-29,M-0070,2026-08-29,908178,907660,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,518
M-0096:2026-06-01,M-0096,2026-06-01,416976,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0096:2026-06-02,M-0096,2026-06-02,417174,416976,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,198
M-0096:2026-06-03,M-0096,2026-06-03,417377,417174,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0096:2026-06-04,M-0096,2026-06-04,417624,417377,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,247
M-0096:2026-06-05,M-0096,2026-06-05,417888,417624,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,264
M-0096:2026-06-06,M-0096,2026-06-06,418144,417888,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,256
M-0096:2026-06-07,M-0096,2026-06-07,418369,418144,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,225
M-0096:2026-06-08,M-0096,2026-06-08,418617,418369,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,248
M-0096:2026-06-09,M-0096,2026-06-09,418848,418617,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,231
M-0096:2026-06-10,M-0096,2026-06-10,419059,418848,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,211
M-0096:2026-06-11,M-0096,2026-06-11,419262,419059,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0096:2026-06-12,M-0096,2026-06-12,419510,419262,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,248
M-0096:2026-06-13,M-0096,2026-06-13,419744,419510,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,234
M-0096:2026-06-14,M-0096,2026-06-14,419943,419744,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,199
M-0096:2026-06-15,M-0096,2026-06-15,420130,419943,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,187
M-0096:2026-06-16,M-0096,2026-06-16,420335,420130,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,205
M-0096:2026-06-17,M-0096,2026-06-17,420522,420335,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,187
M-0096:2026-06-18,M-0096,2026-06-18,420719,420522,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,197
M-0096:2026-06-19,M-0096,2026-06-19,420983,420719,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,264
M-0096:2026-06-20,M-0096,2026-06-20,421251,420983,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,268
M-0096:2026-06-21,M-0096,2026-06-21,421459,421251,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,208
M-0096:2026-06-22,M-0096,2026-06-22,421715,421459,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,256
M-0096:2026-06-23,M-0096,2026-06-23,421957,421715,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,242
M-0096:2026-06-24,M-0096,2026-06-24,422163,421957,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,206
M-0096:2026-06-25,M-0096,2026-06-25,422422,422163,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,259
M-0096:2026-06-26,M-0096,2026-06-26,422654,422422,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,232
M-0096:2026-06-27,M-0096,2026-06-27,422837,422654,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,183
M-0096:2026-06-28,M-0096,2026-06-28,423052,422837,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,215
M-0096:2026-06-29,M-0096,2026-06-29,423291,423052,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,239
M-0096:2026-06-30,M-0096,2026-06-30,423508,423291,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,217
M-0096:2026-07-01,M-0096,2026-07-01,423699,423508,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,191
M-0096:2026-07-02,M-0096,2026-07-02,423947,423699,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,248
M-0096:2026-07-03,M-0096,2026-07-03,424181,423947,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,234
M-0096:2026-07-04,M-0096,2026-07-04,424430,424181,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,249
M-0096:2026-07-05,M-0096,2026-07-05,424651,424430,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,221
M-0096:2026-07-06,M-0096,2026-07-06,424890,424651,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,239
M-0096:2026-07-07,M-0096,2026-07-07,425103,424890,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,213
M-0096:2026-07-08,M-0096,2026-07-08,425291,425103,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,188
M-0096:2026-07-09,M-0096,2026-07-09,425549,425291,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,258
M-0096:2026-07-10,M-0096,2026-07-10,425808,425549,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,259
M-0096:2026-07-11,M-0096,2026-07-11,426011,425808,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0096:2026-07-12,M-0096,2026-07-12,426283,426011,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,272
M-0096:2026-07-13,M-0096,2026-07-13,426482,426283,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,199
M-0096:2026-07-14,M-0096,2026-07-14,426754,426482,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,272
M-0096:2026-07-15,M-0096,2026-07-15,426986,426754,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,232
M-0096:2026-07-16,M-0096,2026-07-16,427259,426986,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,273
M-0096:2026-07-17,M-0096,2026-07-17,427513,427259,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,254
M-0096:2026-07-18,M-0096,2026-07-18,427768,427513,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,255
M-0096:2026-07-19,M-0096,2026-07-19,427961,427768,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,193
M-0096:2026-07-20,M-0096,2026-07-20,428213,427961,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,252
M-0096:2026-07-21,M-0096,2026-07-21,428431,428213,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,218
M-0096:2026-07-22,M-0096,2026-07-22,428674,428431,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,243
M-0096:2026-07-23,M-0096,2026-07-23,428937,428674,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,263
M-0096:2026-07-24,M-0096,2026-07-24,429178,428937,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,241
M-0096:2026-07-25,M-0096,2026-07-25,429412,429178,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,234
M-0096:2026-07-26,M-0096,2026-07-26,429670,429412,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,258
M-0096:2026-07-27,M-0096,2026-07-27,429873,429670,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,203
M-0096:2026-07-28,M-0096,2026-07-28,430081,429873,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,208
M-0096:2026-07-29,M-0096,2026-07-29,430317,430081,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,236
M-0096:2026-07-30,M-0096,2026-07-30,430574,430317,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,257
M-0096:2026-07-31,M-0096,2026-07-31,430826,430574,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,252
M-0096:2026-08-01,M-0096,2026-08-01,431023,430826,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,197
M-0096:2026-08-02,M-0096,2026-08-02,431227,431023,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,204
M-0096:2026-08-03,M-0096,2026-08-03,431477,431227,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,250
M-0096:2026-08-04,M-0096,2026-08-04,431694,431477,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,217
M-0096:2026-08-05,M-0096,2026-08-05,431960,431694,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,266
M-0096:2026-08-06,M-0096,2026-08-06,432152,431960,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,192
M-0096:2026-08-07,M-0096,2026-08-07,432352,432152,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,200
M-0096:2026-08-08,M-0096,2026-08-08,432552,432352,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,200
M-0096:2026-08-09,M-0096,2026-08-09,432814,432552,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,262
M-0096:2026-08-10,M-0096,2026-08-10,433014,432814,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,200
M-0096:2026-08-11,M-0096,2026-08-11,433242,433014,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,228
M-0096:2026-08-12,M-0096,2026-08-12,433492,433242,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,250
M-0096:2026-08-13,M-0096,2026-08-13,433735,433492,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,243
M-0096:2026-08-14,M-0096,2026-08-14,433920,433735,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,185
M-0096:2026-08-15,M-0096,2026-08-15,434118,433920,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,198
M-0096:2026-08-16,M-0096,2026-08-16,434317,434118,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,199
M-0096:2026-08-17,M-0096,2026-08-17,434536,434317,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,219
M-0096:2026-08-18,M-0096,2026-08-18,434775,434536,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,239
M-0096:2026-08-19,M-0096,2026-08-19,434965,434775,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,190
M-0096:2026-08-20,M-0096,2026-08-20,435155,434965,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,190
M-0096:2026-08-21,M-0096,2026-08-21,435361,435155,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,206
M-0096:2026-08-22,M-0096,2026-08-22,435627,435361,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,266
M-0096:2026-08-23,M-0096,2026-08-23,435899,435627,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,272
M-0096:2026-08-24,M-0096,2026-08-24,436091,435899,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,192
M-0096:2026-08-25,M-0096,2026-08-25,436322,436091,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,231
M-0096:2026-08-26,M-0096,2026-08-26,436572,436322,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,250
M-0096:2026-08-27,M-0096,2026-08-27,436829,436572,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,257
M-0096:2026-08-28,M-0096,2026-08-28,437067,436829,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,238
M-0096:2026-08-29,M-0096,2026-08-29,437285,437067,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,218
M-0097:2026-06-01,M-0097,2026-06-01,315380,,,46d82b79-61cd-4884-bc2b-56551067447a,initial,
M-0097:2026-06-02,M-0097,2026-06-02,315562,315380,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,182
M-0097:2026-06-03,M-0097,2026-06-03,315737,315562,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,175
M-0097:2026-06-04,M-0097,2026-06-04,315872,315737,1,46d82b79-61cd-4884-bc2b-56551067447a,valid,135
